region,department,fedecode,l_2013,pop_2011,nshn,age_shn,_m_lic_shn,sub_ter,_m_mho_sub,ndip,age_dip,_m_mho_dip,nent,_m_mho_ent,nequ,_m_mho_equ,l_2013_n,nshn_n,sub_ter_n,ndip_n,nent_n,nequ_n,fedenom,_m_mho_fed,depnom,regnom
82,74,403,4180,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",5595.761,0,0,129.8538,1949.146,4092.402,"E.P.M.M.","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,404,1007,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",1348.07,0,0,129.8538,1949.146,4092.402,"RETRAITE SPORTIVE","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,405,387,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",518.0765,0,0,129.8538,1949.146,4092.402,"SPORT TRAVAILLISTE","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,406,1441,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",1929.065,0,0,129.8538,1949.146,4092.402,"DEFENSE","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,407,95,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",127.1764,0,0,129.8538,1949.146,4092.402,"MILIEU RURAL","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,408,1586,746994,0,,"master only (1)",7000,"matched (3)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",2123.176,0,9370.892,129.8538,1949.146,4092.402,"F.S.C.F.","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,409,1,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",1.338699,0,0,129.8538,1949.146,4092.402,"MACCABI","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,410,3102,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",4152.644,0,0,129.8538,1949.146,4092.402,"F.S.G.T.","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,411,58,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",77.64453,0,0,129.8538,1949.146,4092.402,"POLICE","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,413,2961,746994,0,,"master only (1)",6000,"matched (3)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",3963.887,0,8032.193,129.8538,1949.146,4092.402,"UFOLEP","matched (3)","Haute-Savoie","Rh™ne-Alpes"
82,74,415,15,746994,0,,"master only (1)",0,"master only (1)",97,29.3402,"matched (3)",1456,"matched (3)",3057,"matched (3)",20.08048,0,0,129.8538,1949.146,4092.402,"FONCT. PUBLIQUE (FF OPEN JS)","matched (3)","Haute-Savoie","Rh™ne-Alpes"
